#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 08 11 09 50 179  4.6  5.8  3.13 12.12  8.43 250 1014.8  12.8  12.1 999.0 99.0 99.00
2020 08 11 10 20 180  4.4  5.9  3.00  8.33  8.02 268 1014.7  12.8  12.1 999.0 99.0 99.00
2020 08 11 10 50 176  4.2  5.7  3.18 12.12  8.35 253 1014.5  13.0  12.3 999.0 99.0 99.00
2020 08 11 11 20 185  4.6  6.3  3.35  9.09  8.36 285 1014.6  12.9  12.1 999.0 99.0 99.00
2020 08 11 11 50 144  3.1  4.7  3.21 12.12  8.16 276 1014.6  13.0  12.0 999.0 99.0 99.00
2020 08 11 12 20 158  2.9  4.4  3.11  8.33  8.02 281 1014.4  12.9  11.7 999.0 99.0 99.00
2020 08 11 12 50 179  4.4  5.2  2.94 11.43  7.83 273 1014.3  12.6  11.6 999.0 99.0 99.00
2020 08 11 13 20 139  2.9  4.5  2.78 12.12  7.47 275 1014.3  13.3  11.5 999.0 99.0 99.00
2020 08 11 13 50 156  2.8  4.3  2.89  8.33  7.58 282 1014.4  13.1  11.5 999.0 99.0 99.00
2020 08 11 14 20 172  3.8  4.7  2.65  8.33  7.32 278 1014.3  12.6  11.5 999.0 99.0 99.00
2020 08 11 14 50 149  3.3  5.2  2.67 12.12  7.43 275 1014.3  13.0  11.6 999.0 99.0 99.00
2020 08 11 15 20 126  2.3  4.4  2.94  8.33  7.66 279 1014.4  13.1  11.8 999.0 99.0 99.00
2020 08 11 15 50 151  2.6  4.3  3.01 10.81  7.75 274 1014.5  13.1  12.0 999.0 99.0 99.00
2020 08 11 16 20 180  4.0  4.7  2.98 12.12  7.66 274 1014.5  12.6  12.0 999.0 99.0 99.00
2020 08 11 16 50 181  4.6  5.4  2.82 12.12  7.74 278 1014.6  12.6  11.9 999.0 99.0 99.00
2020 08 11 17 20 171  3.3  4.0  3.07 11.43  8.21 280 1014.7  12.4  11.8 999.0 99.0 99.00
2020 08 11 17 50 170  3.2  3.8  2.85 11.43  7.98 270 1014.8  12.6  11.9 999.0 99.0 99.00
2020 08 11 18 20 184  4.1  4.8  2.90 11.43  7.98 283 1014.9  12.6  11.8 999.0 99.0 99.00
2020 08 11 18 50 230  2.5  3.5  2.78 10.81  7.94 285 1015.2  12.7  11.9 999.0 99.0 99.00
2020 08 11 19 20 183  2.2  3.3  2.79 11.43  7.99 277 1015.1  12.9  11.9 999.0 99.0 99.00
2020 08 11 19 50 178  2.3  3.3  2.75 10.81  7.95 284 1015.1  12.6  12.0 999.0 99.0 99.00
2020 08 11 20 20 195  1.6  2.2  2.67 10.81  8.03 278 1015.1  12.7  12.0 999.0 99.0 99.00
2020 08 11 20 50 219  2.0  2.6  2.92 11.43  8.22 282 1015.1  12.6  12.0 999.0 99.0 99.00
2020 08 11 21 20 248  2.9  4.1  2.72 10.81  7.87 287 1015.2  12.6  12.0 999.0 99.0 99.00
2020 08 11 21 50 258  3.9  5.1  2.78 10.81  7.91 286 1015.1  12.7  12.0 999.0 99.0 99.00
2020 08 11 22 20 244  3.3  4.1  2.42  8.33  7.43 290 1015.3  12.6  12.1 999.0 99.0 99.00
2020 08 11 22 50 239  4.3  5.2  2.70  8.33  7.58 285 1015.1  12.6  12.2 999.0 99.0 99.00
2020 08 11 23 20 243  5.0  6.7  2.57  7.69  7.46 290 1015.0  12.8  12.3 999.0 99.0 99.00
2020 08 11 23 50 250  4.1  4.9  2.47 10.00  7.25 279 1015.1  13.0  12.3 999.0 99.0 99.00
2020 08 12 00 20 248  4.6  5.6  2.53 11.43  7.14 295 1014.9  13.1  12.4 999.0 99.0 99.00
2020 08 12 00 50 255  4.3  5.8  2.71 10.81  7.28 282 1014.8  13.1  12.4 999.0 99.0 99.00
2020 08 12 01 20 262  3.3  4.8  2.43 10.81  7.24 276 1014.7  13.0  12.5 999.0 99.0 99.00
2020 08 12 01 50 265  4.4  5.5  2.32  8.33  6.79 286 1014.5  13.0  12.5 999.0 99.0 99.00
2020 08 12 02 20 256  4.1  4.9  2.32 10.81  6.79 288 1014.4  13.2  12.4 999.0 99.0 99.00
2020 08 12 02 50 257  4.3  5.2  2.08 10.81  6.52 278 1014.5  13.1  12.5 999.0 99.0 99.00
2020 08 12 03 20 261  4.4  5.3  2.17 10.81  6.75 275 1014.4  12.9  12.5 999.0 99.0 99.00
2020 08 12 03 50 257  3.6  4.4  2.18 10.81  6.80 282 1014.4  12.8  12.5 999.0 99.0 99.00
2020 08 12 04 20 246  3.9  5.0  2.19 10.81  6.93 274 1014.5  12.9  12.5 999.0 99.0 99.00
2020 08 12 04 50 250  4.0  5.0  2.15 10.81  6.87 283 1014.7  12.9  12.4 999.0 99.0 99.00
2020 08 12 05 20 255  3.5  4.4  2.32 10.81  6.86 273 1014.7  12.9  12.2 999.0 99.0 99.00
2020 08 12 05 50 249  3.2  4.2  2.19 10.00  6.78 281 1014.7  12.8  12.1 999.0 99.0 99.00
2020 08 12 06 20 245  3.7  5.1  2.23 10.81  6.92 283 1014.6  12.8  12.0 999.0 99.0 99.00
2020 08 12 06 50 241  4.1  5.3  2.03 10.81  6.99 286 1014.5  12.8  11.9 999.0 99.0 99.00
2020 08 12 07 20 249  3.4  4.8  2.07 10.00  7.22 281 1014.5  12.8  11.8 999.0 99.0 99.00
2020 08 12 07 50 244  2.9  3.7  2.05 10.81  7.17 286 1014.7  12.7  11.7 999.0 99.0 99.00
2020 08 12 08 20 234  2.0  2.9  2.21  7.14  7.17 279 1014.8  12.6  11.7 999.0 99.0 99.00
2020 08 12 08 50 220  2.0  2.5  2.08 10.81  7.26 288 1014.8  12.5  11.7 999.0 99.0 99.00
2020 08 12 09 20 212  2.2  3.1  2.06 10.81  7.57 286 1014.8  12.6  11.9 999.0 99.0 99.00
2020 08 12 09 50 207  2.2  2.6  2.05 10.81  7.37 279 1014.7  12.7  12.0 999.0 99.0 99.00
2020 08 12 10 20 192  2.2  2.7  2.18 10.00  7.29 284 1014.9  12.6  12.0 999.0 99.0 99.00
2020 08 12 10 50 182  2.1  2.5  2.05 10.81  7.20 286 1015.0  12.4  11.9 999.0 99.0 99.00
2020 08 12 11 20 171  1.4  2.4  2.18 10.00  7.11 289 1015.2  12.3  11.9 999.0 99.0 99.00
2020 08 12 11 50 177  2.5  3.2  2.08 10.00  7.14 286 1015.2  12.3  12.0 999.0 99.0 99.00
2020 08 12 12 20 169  2.8  3.6  2.40  7.69  7.28 281 1015.3  12.4  12.0 999.0 99.0 99.00
2020 08 12 12 50 167  2.9  3.5  1.99 10.00  6.88 284 1015.4  12.5  11.9 999.0 99.0 99.00
2020 08 12 13 20 176  2.8  3.6  1.98  7.14  6.48 280 1015.6  12.4  11.9 999.0 99.0 99.00
2020 08 12 13 50 173  3.2  4.0  2.10  7.14  6.59 281 1015.8  12.3  11.8 999.0 99.0 99.00
2020 08 12 14 20 182  3.7  4.5  2.14 10.00  6.77 283 1016.0  12.5  11.9 999.0 99.0 99.00
2020 08 12 14 50 167  3.9  4.8  2.02  7.14  6.64 281 1016.2  12.6  12.1 999.0 99.0 99.00
2020 08 12 15 20 170  3.7  4.7  2.00  7.14  6.50 284 1016.6  12.6  12.1 999.0 99.0 99.00
2020 08 12 15 50 166  3.6  4.6  1.88  6.67  6.49 284 1016.8  12.6  12.2 999.0 99.0 99.00
2020 08 12 16 20 174  3.9  4.8  1.69  7.14  6.03 292 1017.0  12.7  12.2 999.0 99.0 99.00
2020 08 12 16 50 176  3.6  4.4  1.64 10.00  6.29 284 1017.1  12.8  12.3 999.0 99.0 99.00
2020 08 12 17 20 176  3.4  4.1  1.60 10.00  6.24 273 1017.5  12.7  12.3 999.0 99.0 99.00
2020 08 12 17 50 178  3.9  4.8  1.60  9.09  6.38 286 1018.0  12.7  12.4 999.0 99.0 99.00
2020 08 12 18 20 182  3.5  4.3  1.46 10.00  6.45 282 1018.2  12.8  12.5 999.0 99.0 99.00
2020 08 12 18 50 185  3.4  4.0  1.51 10.00  6.53 281 1018.4  12.7  12.5 999.0 99.0 99.00
2020 08 12 19 20 187  3.4  3.9  1.46  9.09  6.59 279 1018.7  12.8  12.7 999.0 99.0 99.00
2020 08 12 19 50 197  2.0  2.9  1.54 10.00  6.83 281 1019.0  13.0  12.8 999.0 99.0 99.00
2020 08 12 20 50 218  3.2  3.8  1.52  9.09  6.64 275 1019.2  13.2  13.0 999.0 99.0 99.00
2020 08 12 21 20 218  2.6  3.4  1.48  9.09  6.53 286 1019.3  13.2  13.0 999.0 99.0 99.00
2020 08 12 21 50 217  3.0  3.5  1.43 10.00  6.59 285 1019.4  13.2  12.9 999.0 99.0 99.00
2020 08 12 22 20 213  3.1  3.5  1.52 10.00  6.68 289 1019.4  13.3  12.9 999.0 99.0 99.00
2020 08 12 22 50 220  3.2  3.6  1.48  9.09  6.43 286 1019.4  13.4  12.9 999.0 99.0 99.00
2020 08 12 23 20 231  2.8  3.4  1.47  9.09  6.44 281 1019.4  13.5  13.0 999.0 99.0 99.00
2020 08 12 23 50 238  2.9  3.5  1.46 10.00  6.33 288 1019.4  13.5  13.0 999.0 99.0 99.00
2020 08 13 00 20 235  2.8  3.4  1.37  9.09  6.24 281 1019.4  13.5  13.1 999.0 99.0 99.00
2020 08 13 00 50 241  2.6  3.4  1.48  9.09  6.23 279 1019.5  13.7  13.1 999.0 99.0 99.00
2020 08 13 01 20 234  2.1  2.7  1.40  9.09  6.05 285 1019.5  13.7  13.1 999.0 99.0 99.00
2020 08 13 01 50 233  2.2  2.6  1.56  9.09  6.44 287 1019.6  13.6  13.0 999.0 99.0 99.00
2020 08 13 02 20 251  3.0  3.7  1.55  9.09  6.50 291 1019.6  13.4  12.9 999.0 99.0 99.00
2020 08 13 02 50 261  3.0  3.6  1.48  9.09  6.16 286 1019.5  12.9  12.7 999.0 99.0 99.00
2020 08 13 03 20 281  2.8  3.7  1.33  9.09  5.98 271 1019.6  12.8  12.5 999.0 99.0 99.00
2020 08 13 03 50 263  2.3  3.2  1.34  9.09  6.26 275 1019.5  12.7  12.6 999.0 99.0 99.00
2020 08 13 04 20 298  0.8  1.3  1.20  9.09  6.16 281 1019.7  12.6  12.6 999.0 99.0 99.00
2020 08 13 04 50 291  1.6  2.3  1.27  9.09  6.39 277 1019.9  12.6  12.6 999.0 99.0 99.00
2020 08 13 05 20 299  1.6  2.3  1.16  9.09  6.21 291 1020.0  12.6  12.7 999.0 99.0 99.00
2020 08 13 05 50 280  1.3  1.7  1.17  9.09  6.47 290 1020.1  12.4  12.5 999.0 99.0 99.00
2020 08 13 06 20 301  0.9  1.3  1.14 10.00  6.45 283 1020.0  12.4  12.4 999.0 99.0 99.00
2020 08 13 06 50 338  0.4  0.7  1.12  9.09  6.50 280 1020.3  12.4  12.3 999.0 99.0 99.00
2020 08 13 07 20  69  2.3  2.8  1.08  9.09  6.49 274 1020.4  11.7  12.2 999.0 99.0 99.00
2020 08 13 07 50  98  1.6  2.0  1.06  8.33  6.52 282 1020.4  11.7  12.1 999.0 99.0 99.00
2020 08 13 08 20  88  2.1  2.5  1.12  8.33  6.94 284 1020.3  11.4  12.2 999.0 99.0 99.00
2020 08 13 08 50  76  1.6  2.0  0.97  9.09  6.76 280 1020.3  11.4  12.1 999.0 99.0 99.00
2020 08 13 09 20  98  2.1  2.7  1.05  9.09  6.96 271 1020.4  11.4  12.0 999.0 99.0 99.00
2020 08 13 09 50 107  2.1  2.5  1.02  9.09  6.94 281 1020.4  11.4  11.9 999.0 99.0 99.00
2020 08 13 10 20  88  1.8  2.4  1.10  8.33  6.91 273 1020.4  11.4  12.0 999.0 99.0 99.00
2020 08 13 10 50  68  1.0  1.5  0.97  8.33  6.92 281 1020.5  11.5  12.3 999.0 99.0 99.00
2020 08 13 11 20  45  1.4  2.0  1.00  9.09  6.83 278 1020.4  11.3  12.4 999.0 99.0 99.00
2020 08 13 11 50  92  0.1  0.4  0.98  9.09  6.63 272 1020.3  11.4  12.3 999.0 99.0 99.00
2020 08 13 12 20 197  0.0  0.2  1.02  9.09  6.61 280 1020.3  11.6  12.2 999.0 99.0 99.00
2020 08 13 12 50 203  0.2  0.4  1.05  9.09  6.86 280 1020.5  11.8  12.0 999.0 99.0 99.00
2020 08 13 13 20 109  1.6  2.3  1.00  9.09  6.54 276 1020.6  11.7  11.9 999.0 99.0 99.00
2020 08 13 13 50  98  3.0  3.6  0.99  9.09  6.40 283 1020.7  11.3  11.8 999.0 99.0 99.00
2020 08 13 14 20  96  3.2  3.8  1.00  8.33  6.23 295 1020.9  11.1  11.8 999.0 99.0 99.00
2020 08 13 14 50  97  2.9  3.4  1.03  8.33  6.18 289 1020.9  11.1  11.8 999.0 99.0 99.00
2020 08 13 15 20  84  2.2  2.8  0.92  8.33  5.70 288 1021.0  11.3  11.8 999.0 99.0 99.00
2020 08 13 15 50  94  1.7  2.2  0.97  8.33  5.77 283 1021.1  11.4  11.9 999.0 99.0 99.00
2020 08 13 16 20  80  1.1  1.6  1.07  8.33  5.94 284 1021.4  11.8  12.0 999.0 99.0 99.00
2020 08 13 16 50 110  0.3  0.6  1.06  8.33  6.08 287 1021.4  11.8  11.9 999.0 99.0 99.00
2020 08 13 17 20 197  0.1  0.4  1.04  7.69  5.78 287 1021.7  12.2  12.0 999.0 99.0 99.00
2020 08 13 17 50 197  0.0  0.3  0.97  8.33  5.55 285 1022.0  12.3  12.1 999.0 99.0 99.00
2020 08 13 18 20 197  0.0  0.2  0.97  8.33  6.07 287 1022.0  12.9  12.3 999.0 99.0 99.00
2020 08 13 18 50 230  1.3  1.9  0.94  8.33  6.28 287 1022.1  12.6  12.7 999.0 99.0 99.00
2020 08 13 19 20 252  4.0  4.7  0.93  8.33  6.10 280 1022.2  13.0  12.8 999.0 99.0 99.00
2020 08 13 19 50 258  3.6  4.3  0.90  8.33  6.22 293 1022.2  13.1  12.7 999.0 99.0 99.00
2020 08 13 20 20 262  2.4  2.9  0.96  9.09  6.44 272 1022.5  13.2  12.7 999.0 99.0 99.00
2020 08 13 20 50 248  2.4  3.0  0.99  8.33  6.46 286 1022.5  13.4  12.8 999.0 99.0 99.00
2020 08 13 21 20 250  3.4  3.9  0.98  8.33  6.26 280 1022.5  13.7  12.9 999.0 99.0 99.00
2020 08 13 21 50 254  3.0  3.6  0.95  8.33  6.47 285 1022.7  13.7  13.0 999.0 99.0 99.00
2020 08 13 22 20 252  3.3  3.8  0.94  8.33  6.34 291 1022.6  13.7  13.1 999.0 99.0 99.00
2020 08 13 22 50 253  3.5  4.3  0.95  8.33  6.57 279 1022.6  13.9  13.1 999.0 99.0 99.00
2020 08 13 23 20 246  2.6  3.1  0.87  8.33  6.19 291 1022.5  14.0  13.1 999.0 99.0 99.00
2020 08 13 23 50 251  3.2  3.7  0.87  8.33  6.34 283 1022.6  14.0  13.1 999.0 99.0 99.00
2020 08 14 00 20 250  1.8  2.4  0.82  8.33  6.28 275 1022.7  14.1  13.1 999.0 99.0 99.00
2020 08 14 00 50 255  2.6  3.0  0.81  7.69  5.94 287 1022.6  14.2  13.1 999.0 99.0 99.00
2020 08 14 01 20 248  2.9  3.3  0.87  7.69  6.16 289 1022.4  14.2  13.1 999.0 99.0 99.00
2020 08 14 01 50 246  2.7  3.1  0.86  8.33  6.33 286 1022.3  14.1  13.3 999.0 99.0 99.00
2020 08 14 02 20 245  2.5  2.9  0.88  9.09  6.29 289 1022.3  14.1  13.3 999.0 99.0 99.00
2020 08 14 02 50 246  2.5  2.7  0.74  7.69  5.64 291 1022.2  14.2  13.3 999.0 99.0 99.00
2020 08 14 03 20 243  2.4  2.6  0.61  8.33  5.52 275 1022.3  14.0  12.9 999.0 99.0 99.00
2020 08 14 03 50 254  2.7  3.0  0.53  8.33  5.99 282 1022.4  14.0  13.1 999.0 99.0 99.00
2020 08 14 04 20 262  3.9  4.3  0.55  8.33  6.24 284 1022.6  14.0  13.4 999.0 99.0 99.00
2020 08 14 04 50 270  3.0  3.3  0.50  7.69  5.76 262 1022.8  13.9  13.2 999.0 99.0 99.00
2020 08 14 05 20 268  2.6  3.1  0.57  7.69  5.95 277 1022.9  13.9  13.1 999.0 99.0 99.00
2020 08 14 05 50 272  2.0  2.4  0.60  8.33  6.09 278 1022.8  13.8  13.0 999.0 99.0 99.00
2020 08 14 06 20 273  1.8  2.7  0.56  7.69  6.01 272 1022.8  13.7  12.9 999.0 99.0 99.00
2020 08 14 06 50 274  2.5  2.9  0.60  7.69  6.20 278 1023.0  13.6  12.8 999.0 99.0 99.00
2020 08 14 07 20 273  2.4  3.0  0.58  7.69  6.11 272 1023.2  13.4  12.8 999.0 99.0 99.00
2020 08 14 07 50 275  3.1  3.5  0.61  8.33  6.08 287 1023.2  13.4  12.7 999.0 99.0 99.00
2020 08 14 08 20 290  1.9  2.2  0.62  8.33  6.63 283 1023.2  13.1  12.6 999.0 99.0 99.00
2020 08 14 08 50 297  0.8  1.1  0.60  7.14  6.48 278 1023.2  12.6  12.6 999.0 99.0 99.00
2020 08 14 09 20 197  0.0  0.2  0.52  8.33  6.62 277 1023.1  12.6  12.6 999.0 99.0 99.00
2020 08 14 09 50 195  0.5  0.8  0.59  7.14  6.85 275 1023.1  12.5  12.5 999.0 99.0 99.00
2020 08 14 10 20 238  1.3  1.5  0.64  8.33  6.94 273 1023.3  13.0  12.4 999.0 99.0 99.00
2020 08 14 10 50  19  0.3  0.6  0.61  8.33  6.90 266 1023.4  12.5  12.4 999.0 99.0 99.00
2020 08 14 11 20 324  0.2  0.4  0.61  6.67  6.91 275 1023.4  12.3  12.4 999.0 99.0 99.00
2020 08 14 11 50 197  0.0  0.2  0.64  8.33  7.05 277 1023.0  12.3  12.5 999.0 99.0 99.00
2020 08 14 12 20 236  0.7  1.1  0.55  7.69  6.92 279 1023.0  12.3  12.4 999.0 99.0 99.00
2020 08 14 12 50  10  0.5  0.9  0.62  7.14  6.77 273 1023.1  11.8  12.4 999.0 99.0 99.00
2020 08 14 13 20   6  0.5  0.9  0.63  7.69  6.66 279 1023.4  11.7  12.4 999.0 99.0 99.00
2020 08 14 13 50 197  0.1  0.2  0.59  7.69  6.59 283 1023.7  11.6  12.4 999.0 99.0 99.00
2020 08 14 14 20  17  0.6  0.9  0.64  7.14  6.28 288 1023.7  11.7  12.5 999.0 99.0 99.00
2020 08 14 14 50  12  0.5  0.9  0.62  6.25  6.18 286 1023.8  11.9  12.5 999.0 99.0 99.00
2020 08 14 15 20 284  0.2  0.4  0.68  7.14  6.18 274 1023.8  12.0  12.5 999.0 99.0 99.00
2020 08 14 15 50 268  1.0  1.4  0.68  6.67  5.78 280 1023.9  12.0  12.5 999.0 99.0 99.00
2020 08 14 16 20 277  1.3  1.7  0.64  5.88  5.53 276 1024.0  12.2  12.6 999.0 99.0 99.00
2020 08 14 16 50 258  1.6  2.0  0.67  5.88  5.24 271 1024.0  12.4  12.7 999.0 99.0 99.00
2020 08 14 17 20 252  1.8  2.2  0.73  6.67  5.16 264 1024.2  12.6  12.8 999.0 99.0 99.00
2020 08 14 17 50 232  1.6  1.9  0.64  5.00  4.78 276 1024.2  12.8  12.9 999.0 99.0 99.00
2020 08 14 18 20 230  3.2  3.7  0.71  6.67  5.03 277 1024.0  13.2  13.1 999.0 99.0 99.00
2020 08 14 18 50 229  3.0  3.6  0.68  7.14  5.32 276 1024.0  13.6  13.1 999.0 99.0 99.00
2020 08 14 19 20 236  2.8  3.2  0.68  6.67  5.38 267 1023.8  13.9  13.2 999.0 99.0 99.00
2020 08 14 19 50 247  2.9  3.2  0.66  5.88  5.36 274 1023.9  14.0  13.3 999.0 99.0 99.00
2020 08 14 20 20 254  2.9  3.4  0.70  6.25  5.38 281 1023.9  14.1  13.4 999.0 99.0 99.00
2020 08 14 20 50 250  3.1  3.9  0.71  6.25  5.46 277 1023.9  14.2  13.6 999.0 99.0 99.00
2020 08 14 21 20 270  3.5  4.1  0.64  5.88  5.33 268 1024.0  14.4  13.7 999.0 99.0 99.00
2020 08 14 21 50 263  3.5  4.0  0.66  6.25  5.30 258 1023.9  14.4  13.7 999.0 99.0 99.00
2020 08 14 22 20 266  3.6  4.3  0.74  6.25  5.35 271 1023.7  14.5  13.7 999.0 99.0 99.00
2020 08 14 22 50 271  3.4  4.0  0.78  6.25  5.37 282 1023.4  14.5  13.7 999.0 99.0 99.00
2020 08 14 23 20 271  2.7  3.2  0.77  5.88  5.36 271 1023.3  14.7  13.6 999.0 99.0 99.00
2020 08 14 23 50 270  1.8  2.3  0.79  6.25  5.60 275 1022.9  14.7  13.7 999.0 99.0 99.00
2020 08 15 00 20 266  1.5  2.2  0.82  6.67  5.65 280 1022.6  14.9  13.7 999.0 99.0 99.00
2020 08 15 00 50 301  1.3  2.3  0.85  7.14  5.56 287 1022.3  14.9  13.8 999.0 99.0 99.00
2020 08 15 01 20 284  2.4  3.1  0.96  7.14  5.52 289 1022.0  14.9  13.8 999.0 99.0 99.00
2020 08 15 01 50 260  0.8  1.5  1.01  7.69  5.55 291 1021.7  15.3  13.9 999.0 99.0 99.00
2020 08 15 02 20 243  2.1  2.8  1.12  7.69  5.60 292 1021.4  15.0  13.9 999.0 99.0 99.00
2020 08 15 02 50 278  2.9  4.1  1.09  7.69  5.53 288 1021.3  15.1  13.9 999.0 99.0 99.00
2020 08 15 03 20 273  3.1  3.8  0.96  7.69  5.35 276 1021.2  14.5  13.9 999.0 99.0 99.00
2020 08 15 03 50 281  2.7  3.4  1.03  7.69  5.41 276 1021.1  14.3  13.5 999.0 99.0 99.00
2020 08 15 04 20 235  1.0  1.4  1.03  7.69  5.18 276 1021.2  14.1  13.1 999.0 99.0 99.00
2020 08 15 04 50 262  1.8  2.7  0.95  7.14  4.84 279 1021.1  14.3  12.9 999.0 99.0 99.00
2020 08 15 05 20 260  2.2  3.3  0.89  7.69  4.87 264 1021.1  14.2  12.7 999.0 99.0 99.00
2020 08 15 05 50 262  2.4  3.3  0.86  7.69  5.03 269 1021.0  14.3  13.2 999.0 99.0 99.00
2020 08 15 06 20 244  1.6  2.1  1.02  7.69  5.26 274 1021.0  14.2  13.4 999.0 99.0 99.00
2020 08 15 06 50 217  1.7  2.2  1.02  8.33  5.38 269 1020.8  14.1  13.4 999.0 99.0 99.00
2020 08 15 07 20 200  2.3  2.6  1.09  8.33  5.84 259 1020.6  13.9  13.3 999.0 99.0 99.00
2020 08 15 07 50 221  1.9  2.3  1.07  7.69  5.93 268 1020.5  13.9  13.2 999.0 99.0 99.00
2020 08 15 08 20 210  1.2  1.5  1.04  8.33  6.19 269 1020.4  13.8  13.1 999.0 99.0 99.00
2020 08 15 08 50 206  1.6  2.0  1.07  7.69  6.21 284 1020.3  13.5  13.1 999.0 99.0 99.00
2020 08 15 09 20 200  1.0  1.4  1.08  8.33  6.53 280 1020.1  12.9  13.0 999.0 99.0 99.00
2020 08 15 09 50  88  0.3  1.0  1.17  8.33  6.65 283 1019.9  12.5  13.0 999.0 99.0 99.00
2020 08 15 10 20  72  1.6  2.5  1.20  8.33  6.73 283 1019.7  12.3  12.9 999.0 99.0 99.00
2020 08 15 10 50  88  2.4  3.5  1.25  8.33  6.84 281 1019.7  12.6  12.9 999.0 99.0 99.00
2020 08 15 11 20  94  3.1  3.8  1.18  8.33  6.85 279 1019.5  12.3  12.9 999.0 99.0 99.00
2020 08 15 11 50 102  2.8  3.6  1.25  8.33  6.67 282 1019.4  12.5  12.9 999.0 99.0 99.00
2020 08 15 12 20  78  2.4  2.9  1.25  8.33  6.79 281 1019.2  12.5  13.0 999.0 99.0 99.00
2020 08 15 12 50  86  2.6  3.1  1.21  9.09  6.78 285 1019.1  12.5  13.0 999.0 99.0 99.00
2020 08 15 13 20 101  3.7  4.4  1.31  8.33  6.95 288 1019.1  12.2  12.9 999.0 99.0 99.00
2020 08 15 13 50  93  3.5  4.2  1.35  8.33  6.90 280 1019.1  12.4  12.9 999.0 99.0 99.00
2020 08 15 14 20  97  3.5  4.1  1.21  8.33  6.66 277 1019.0  12.7  12.9 999.0 99.0 99.00
2020 08 15 14 50  91  4.0  4.9  1.21  7.69  6.76 295 1019.0  12.8  12.9 999.0 99.0 99.00
2020 08 15 15 20  84  4.0  4.8  1.19  7.69  6.38 293 1018.7  12.9  12.9 999.0 99.0 99.00
2020 08 15 15 50 104  4.3  5.0  1.27  7.14  6.30 288 1018.5  13.4  12.8 999.0 99.0 99.00
2020 08 15 16 20 100  4.4  5.2  1.22  7.14  6.23 286 1018.2  14.2  12.9 999.0 99.0 99.00
2020 08 15 16 50 108  4.3  5.0  1.17  7.69  6.07 280 1018.0  14.2  13.0 999.0 99.0 99.00
2020 08 15 17 20  89  3.3  3.9  1.15  7.69  5.99 289 1018.0  14.2  13.1 999.0 99.0 99.00
2020 08 15 17 50  85  3.6  4.5  1.21  7.69  5.94 283 1017.9  14.3  13.3 999.0 99.0 99.00
2020 08 15 18 20  82  3.8  4.4  1.14  7.69  5.93 281 1017.8  14.8  13.4 999.0 99.0 99.00
2020 08 15 18 50  63  4.2  4.6  1.15  7.69  6.10 281 1017.6  15.4  13.6 999.0 99.0 99.00
2020 08 15 19 20  62  3.7  4.7  1.12  8.33  6.18 299 1017.4  15.9  13.7 999.0 99.0 99.00
2020 08 15 19 50  63  3.3  3.7  1.11  7.69  6.40 289 1017.1  15.8  13.9 999.0 99.0 99.00
2020 08 15 20 20  80  4.0  4.9  1.15  7.69  6.49 294 1016.9  16.0  14.0 999.0 99.0 99.00
2020 08 15 20 50  72  3.6  4.2  1.23  7.69  6.71 286 1016.6  15.8  14.1 999.0 99.0 99.00
2020 08 15 21 20  85  4.0  4.8  1.16  7.14  6.59 285 1016.4  16.1  14.3 999.0 99.0 99.00
2020 08 15 21 50  76  2.9  3.5  1.17  7.69  6.66 293 1016.0  15.7  14.2 999.0 99.0 99.00
2020 08 15 22 20 103  3.7  4.7  1.19  7.69  6.62 286 1015.6  16.0  14.5 999.0 99.0 99.00
2020 08 15 22 50  98  3.2  4.2  1.20  8.33  6.82 289 1015.2  16.7  14.5 999.0 99.0 99.00
2020 08 15 23 20 100  3.1  4.4  1.27  7.69  6.86 283 1014.9  17.9  15.2 999.0 99.0 99.00
2020 08 15 23 50  21  1.9  2.5  1.24  8.33  6.99 290 1014.7  17.7  15.3 999.0 99.0 99.00
2020 08 16 00 20 335  1.1  1.7  1.56  8.33  7.31 293 1014.5  17.0  15.6 999.0 99.0 99.00
2020 08 16 00 50 341  1.5  2.1  1.38  7.69  7.33 294 1014.0  17.1  15.7 999.0 99.0 99.00
2020 08 16 01 20 346  3.6  4.3  1.42  9.09  7.29 292 1013.5  17.0  15.7 999.0 99.0 99.00
2020 08 16 01 50 342  3.1  3.6  1.64  9.09  7.62 295 1013.0  17.4  16.0 999.0 99.0 99.00
2020 08 16 02 20 334  3.5  4.3  1.73 10.00  7.74 293 1012.5  17.8  16.3 999.0 99.0 99.00
2020 08 16 02 50 341  3.4  4.1  1.55  8.33  7.61 295 1012.3  17.4  16.0 999.0 99.0 99.00
2020 08 16 03 20 343  3.3  4.0  1.78  9.09  7.72 288 1012.2  17.0  15.7 999.0 99.0 99.00
2020 08 16 03 50 346  2.9  3.6  1.85  9.09  7.53 294 1012.1  16.5  15.3 999.0 99.0 99.00
2020 08 16 04 20 349  2.7  3.3  1.78  9.09  7.52 299 1012.0  16.0  14.9 999.0 99.0 99.00
2020 08 16 04 50   9  2.7  3.1  1.42  9.09  7.31 299 1011.7  15.8  14.7 999.0 99.0 99.00
2020 08 16 05 20  16  2.0  2.5  1.47  9.09  7.02 286 1011.6  15.6  14.8 999.0 99.0 99.00
